tmdb_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49
9802,0.060017,0.038260,-0.050284,-0.032594,-0.020192,0.004639,-0.000878,-0.004667,0.013808,-0.026812,-0.024066,0.021961,-0.012974,0.041042,-0.067681,-0.072229,0.023706,0.013962,-0.001968,-0.069712,0.072497,-0.012603,0.073933,0.054266,-0.038346,0.059363,-0.073271,-0.140585,0.033324,0.033487,0.069506,0.047040,-0.010779,-0.070126,-0.100538,-0.120446,0.095041,0.027379,-0.037782,-0.246417,0.362013,-0.042275,0.149165,0.201934,0.057224,0.104490,0.206684,0.139807,-0.292626,0.677411
238,-0.022691,0.002397,-0.006496,0.049467,0.018369,-0.003671,-0.053017,0.036101,0.066957,-0.031033,-0.077694,0.140853,0.067449,0.008855,0.016275,0.047147,-0.032806,0.251646,-0.008472,0.188490,0.016932,0.059844,0.056797,-0.171040,0.150297,0.100436,-0.031205,0.012585,-0.086464,0.027666,-0.049624,-0.066873,0.054028,-0.090477,-0.135658,-0.037593,0.040224,-0.194753,-0.220496,0.004064,0.080798,0.061673,0.148884,-0.014744,0.119844,-0.011830,-0.371622,0.026163,-0.067396,0.677570
11113,-0.013776,0.089794,0.009176,0.123042,0.012192,0.004939,0.015294,0.047689,0.100991,-0.108692,0.067852,0.013415,-0.011966,0.080873,-0.108462,0.068012,0.044469,0.001856,0.063788,0.025703,0.112798,-0.024130,0.061604,0.141187,-0.051463,-0.062777,-0.043633,0.010940,0.236667,0.107480,-0.021203,-0.168437,0.125721,-0.041868,0.160535,0.029177,-0.126111,-0.114361,0.021722,-0.060178,0.005394,0.166296,-0.034245,-0.516052,0.100271,0.016783,0.006836,-0.217160,-0.300557,0.504907
1585,-0.065073,0.019022,-0.055473,0.086216,0.034086,0.043446,0.037064,-0.030823,0.060413,-0.066477,-0.011105,-0.068963,0.000605,0.105247,-0.047003,0.082355,0.014932,-0.068407,0.036481,-0.029495,0.105694,-0.129393,-0.064942,0.065375,0.009610,-0.034147,-0.068099,-0.040360,0.101074,0.038007,0.103431,-0.109681,0.002997,0.058112,0.063437,-0.017884,-0.103155,-0.080260,-0.043950,0.074308,0.069887,0.173511,-0.012686,-0.412129,0.165906,-0.035553,-0.094341,-0.236584,-0.300592,0.663172
15121,-0.081756,0.100830,-0.001131,0.132278,-0.022708,0.045973,0.064667,0.043802,0.058558,-0.113841,0.003475,0.018816,0.000517,0.046024,-0.063059,-0.030764,0.117089,-0.073859,0.024598,0.055080,0.096078,0.028597,0.014718,0.080437,0.004215,-0.014891,-0.032695,0.056948,0.214284,0.099780,0.029628,-0.103688,0.100610,0.064759,0.087061,-0.003268,-0.113120,-0.145671,0.033616,-0.023157,0.091654,0.103208,-0.047156,-0.495381,0.036786,0.016409,0.108116,-0.147002,-0.276660,0.621130
762,0.052598,-0.125576,0.021822,-0.130146,-0.191367,-0.026597,-0.045384,0.057308,0.048124,0.014867,-0.020185,0.032891,0.057422,0.008866,0.134307,-0.027152,0.028612,0.017388,-0.082420,-0.129614,-0.036305,-0.030170,-0.038433,-0.020028,-0.081141,0.052965,0.008577,-0.034368,0.105427,-0.083216,0.070954,-0.044537,0.154543,-0.007965,0.012257,0.038016,0.012527,0.008389,-0.086264,0.120594,0.073422,-0.028862,-0.222984,-0.081283,0.060889,0.164118,-0.240501,-0.085383,-0.148176,0.776300
1891,0.003564,-0.001198,0.014592,-0.015737,0.005659,-0.062647,0.066740,-0.032077,-0.007656,-0.005924,0.035423,0.056229,-0.032546,-0.023456,0.012941,0.081028,-0.048375,-0.056636,-0.001018,-0.048891,-0.042077,-0.048847,-0.037927,0.033618,0.105507,-0.035661,0.047365,0.173073,-0.006360,-0.026971,-0.124850,0.009733,0.022917,0.082825,-0.050802,0.245729,0.028857,0.047912,-0.034893,-0.024319,0.077504,-0.007336,-0.024084,-0.028037,0.178906,0.379367,-0.187377,0.066021,-0.089019,0.771676
2493,0.124169,-0.011489,-0.007539,-0.084309,-0.110820,0.023619,0.106622,-0.038757,-0.084178,0.037715,-0.066737,-0.041509,0.093135,0.043033,0.106259,0.022867,-0.060951,0.105696,-0.020562,-0.020341,0.098160,-0.012337,-0.009187,-0.058589,-0.036394,0.039338,-0.100170,0.013011,0.203607,0.012293,0.133821,0.079870,0.122129,-0.004030,0.036057,0.197239,-0.068492,0.126380,-0.008855,0.105430,0.098767,-0.118634,-0.096416,-0.251543,0.057491,0.241490,-0.120772,-0.063902,-0.197419,0.709856
85,-0.023459,-0.067899,-0.058501,-0.038679,-0.040457,0.097491,-0.012975,0.077693,-0.020283,0.083836,-0.086736,0.012358,0.114860,0.009225,-0.020816,-0.053672,0.030946,-0.006481,0.035346,-0.153935,0.001749,-0.021472,0.048019,-0.000887,0.130262,0.019993,0.045124,0.011001,0.103497,0.013610,-0.025726,0.092396,0.056901,0.061741,-0.038728,0.188169,-0.004672,0.031228,-0.034147,0.062016,0.076360,0.058773,0.037640,-0.066192,0.165898,0.319130,-0.188609,0.048825,-0.133366,0.788905
429,-0.012428,-0.102780,-0.034173,-0.087974,-0.006624,0.067954,-0.055776,-0.026754,-0.049426,-0.025427,0.052469,-0.063777,-0.122440,-0.126246,-0.004541,-0.004268,-0.041724,0.018935,-0.021412,-0.016965,0.025630,-0.014240,-0.032550,0.053586,-0.080852,0.083766,0.085721,-0.013194,0.072534,-0.055100,-0.033061,0.026075,0.076346,-0.073463,-0.144854,-0.134545,-0.073749,-0.167969,-0.070087,0.075972,0.023572,0.244987,-0.060985,0.134858,0.293388,-0.025850,-0.272764,-0.137204,-0.092810,0.725613
1892,-0.020142,0.041927,0.010340,-0.024578,0.044730,-0.063559,0.022154,-0.024782,0.018246,-0.003002,0.066769,0.064472,-0.085346,-0.019325,-0.003435,0.118130,-0.034584,-0.008651,-0.031899,-0.033477,-0.035049,-0.010129,-0.023734,0.097252,0.087518,-0.032851,0.027774,0.171466,-0.022275,-0.042354,-0.115145,-0.000736,-0.024974,0.081648,-0.062946,0.198911,0.089317,0.048420,-0.016823,-0.110764,0.194375,-0.040541,-0.019477,-0.008420,0.158076,0.399162,-0.085344,0.079308,-0.122122,0.750870
207,0.027860,0.039239,-0.070521,0.091643,-0.017041,-0.065218,-0.109780,-0.024891,-0.075328,-0.047154,-0.178289,-0.023689,0.053135,0.030469,0.027628,0.081035,0.054009,-0.020680,0.030910,-0.043920,-0.016545,0.016372,-0.118079,0.041437,0.073472,-0.016253,-0.015324,0.059025,0.059070,-0.163552,0.130028,0.134028,0.145974,0.192361,0.111075,-0.097033,-0.012679,-0.092869,0.147825,-0.007468,0.100015,0.025534,0.087294,-0.237082,-0.057976,-0.031351,-0.059794,-0.089746,-0.128892,0.775256
105,0.091375,0.077989,0.103357,0.120252,0.038604,0.085405,-0.085524,0.020659,0.061677,0.082944,-0.017171,-0.169839,0.050982,0.020363,-0.048761,0.054727,-0.029239,0.059787,-0.065900,-0.037203,-0.009501,0.002262,-0.052615,-0.008805,0.088808,-0.122130,0.104760,-0.073074,-0.044407,0.029276,-0.007068,-0.003020,0.017927,0.073427,0.056075,0.050769,0.037833,-0.049596,0.142401,0.121705,0.099091,-0.081141,-0.029236,-0.083178,0.070437,0.266481,-0.079530,0.010167,-0.116698,0.818520
8009,0.018423,0.014691,-0.034047,-0.033540,-0.047265,-0.009640,-0.068886,-0.007010,-0.100992,-0.070980,-0.033556,-0.022694,0.091907,0.003576,0.030036,0.057568,0.002508,0.058070,0.053907,-0.011689,-0.006140,0.185823,0.000406,0.001724,-0.048011,-0.005227,0.002822,0.052038,0.064988,-0.089176,0.115700,0.182478,0.170589,0.007252,0.002182,-0.045233,-0.145584,-0.046088,0.081928,-0.064908,-0.043903,0.067408,-0.047944,0.228086,0.259824,0.231849,0.140245,-0.172223,-0.315215,0.677783
288,-0.024878,-0.026626,-0.063791,0.011037,-0.015143,0.008474,-0.025965,-0.023553,0.063786,-0.051012,0.064524,-0.036573,-0.060733,0.021841,-0.125376,0.111586,-0.100165,-0.062070,0.057450,-0.094917,0.123190,-0.115395,-0.043120,0.146680,-0.123088,-0.043251,-0.007850,-0.123041,0.025026,0.058991,-0.051781,-0.148886,-0.072301,-0.099710,-0.027837,-0.063148,-0.094980,-0.045679,-0.094816,0.025215,-0.048974,0.338849,-0.013221,-0.257261,0.352831,-0.130201,-0.158470,-0.302711,-0.310122,0.480208
89,-0.068052,-0.059300,-0.081951,-0.038690,0.006365,0.114947,-0.096288,0.089122,0.010661,0.098956,-0.122169,-0.009005,0.094564,0.004582,-0.059285,-0.050529,0.057729,0.001222,0.049197,-0.133813,0.031404,0.010460,0.030686,0.036983,0.131752,-0.004895,0.051198,0.033326,0.154238,-0.026429,-0.042869,0.133977,0.078667,0.098921,-0.019647,0.087484,-0.014428,0.045104,0.053923,0.077144,0.119898,0.084686,0.013562,0.012167,0.129637,0.344972,-0.034051,0.017713,-0.135253,0.779873
783,-0.005736,0.105193,-0.023298,0.008508,-0.106098,-0.122647,-0.084354,0.025316,0.001919,-0.044535,-0.064091,-0.024507,0.096437,0.080666,-0.080251,0.053118,-0.024306,-0.084740,0.056291,-0.017537,-0.052623,-0.002998,-0.098811,0.105295,-0.003821,-0.023588,0.012568,-0.008980,-0.015093,-0.120468,0.041832,-0.045831,-0.010193,0.005595,0.129551,-0.061661,-0.011027,-0.041151,0.016472,-0.040358,-0.009013,0.280843,0.082275,-0.310162,0.194026,-0.122170,-0.148738,-0.269665,-0.347237,0.627569
199,-0.079817,-0.027858,-0.104432,-0.107367,0.084315,0.007263,-0.082176,0.130860,0.049378,-0.046239,0.041011,-0.032904,0.124414,0.077241,0.059946,0.066402,0.077585,-0.063029,-0.025913,0.134607,0.019777,0.098003,-0.019422,-0.028733,-0.082349,-0.065544,-0.170685,0.060017,-0.176406,-0.054377,0.189064,-0.068032,0.048129,-0.093354,-0.011463,0.015699,0.013405,0.039928,0.099517,-0.317175,0.216173,-0.051131,-0.055328,0.085471,0.242363,0.283660,0.135536,-0.025935,-0.314371,0.551248
154,-0.112458,0.012008,-0.081656,-0.117862,0.056660,0.034295,-0.045278,0.105994,0.000805,-0.064523,0.016070,-0.050679,0.154603,0.053590,0.055472,0.080421,0.016453,-0.095986,-0.005411,0.141685,-0.001156,0.155714,-0.063222,-0.057856,-0.067100,-0.105607,-0.121755,0.091192,-0.145629,-0.023033,0.141673,0.008079,0.100250,-0.018584,0.004227,0.063225,-0.114646,0.027426,0.174284,-0.024576,0.011479,0.062849,-0.089676,0.038444,0.339848,0.294311,0.034195,-0.160168,-0.354260,0.580080
168,-0.134491,0.020259,-0.072142,-0.112556,0.093514,0.018823,-0.052616,0.166488,0.011865,-0.056174,0.021773,-0.075231,0.191209,0.079385,0.059525,0.117461,0.038491,-0.130885,-0.008547,0.143093,0.017748,0.157980,-0.054243,-0.056496,-0.049507,-0.145436,-0.132468,0.097096,-0.155327,-0.052275,0.132738,-0.032359,0.119385,-0.067562,0.018075,0.081675,-0.159633,-0.003833,0.170816,-0.079574,0.002201,0.046628,-0.083071,0.028779,0.307376,0.275027,0.096270,-0.150097,-0.344328,0.520124
9390,-0.027580,0.057108,-0.060030,-0.016000,-0.045259,-0.011347,-0.054226,-0.056677,-0.052773,-0.035483,0.008495,-0.018382,-0.061078,-0.041130,-0.026921,0.042525,0.050591,0.030246,0.012034,0.115408,-0.063036,-0.112160,0.027474,-0.000731,0.028369,0.077856,-0.012829,-0.027433,0.018746,-0.006726,0.028455,0.047803,0.010424,0.081052,0.076947,-0.120247,0.101615,0.043532,0.004055,-0.137082,0.295110,-0.132828,0.262314,-0.141224,-0.098429,-0.039558,0.113812,-0.118523,-0.332214,0.725027
1624,-0.111948,0.007881,0.028181,-0.111859,-0.033617,-0.047880,-0.066391,-0.019009,0.036712,-0.026895,0.050739,-0.019209,-0.062071,0.058647,-0.008194,-0.019464,0.024186,-0.010522,0.050552,-0.041036,0.007579,-0.203687,-0.010080,-0.084408,0.041659,-0.034124,0.064772,-0.058809,-0.043384,-0.094546,-0.051325,-0.073412,0.029435,0.027570,0.037660,-0.155048,-0.011643,-0.120508,-0.050734,0.056813,0.205261,-0.209778,0.050107,0.018992,-0.143040,0.052907,0.291734,-0.133649,-0.103257,0.772400
4477,-0.025825,0.042714,0.147990,-0.035280,-0.046389,-0.064904,0.003322,0.036363,0.006677,0.091904,-0.038737,-0.045676,0.088813,0.000933,0.057056,0.148919,0.017530,-0.049128,-0.041952,0.047696,0.038975,-0.203554,0.012797,0.062976,0.039091,0.002138,0.003783,0.005471,0.042334,-0.019414,-0.040905,0.194227,0.023533,-0.099387,-0.054520,-0.047831,-0.181580,-0.012661,-0.103442,-0.329765,0.058111,-0.094560,0.300805,0.161017,0.155206,-0.075286,0.266188,-0.210830,-0.363266,0.500263
18,0.082450,-0.059667,0.038361,0.024657,-0.046408,-0.008163,0.016214,0.002623,0.123589,-0.027570,-0.033375,0.037233,-0.032971,0.039719,-0.060532,-0.013137,0.050748,0.056298,0.018206,0.081314,0.074706,-0.063441,-0.026909,-0.012611,-0.077871,-0.012856,0.031958,-0.013986,-0.025964,-0.040819,0.017749,0.008814,0.102541,-0.085667,0.084894,-0.051988,0.106798,0.008544,0.208384,-0.114924,-0.025293,-0.087538,-0.075728,0.230624,0.018450,0.267181,0.033921,-0.030625,-0.017565,0.830337
607,0.084341,-0.056581,0.063062,-0.050348,-0.097123,0.008334,0.067816,0.070415,0.016262,0.052766,0.021325,-0.008425,-0.027233,0.060844,-0.064595,0.018671,0.031378,0.039354,-0.023872,0.074847,0.058134,-0.048229,0.066505,-0.018310,-0.054630,-0.067060,0.005390,-0.056450,-0.065323,-0.021544,-0.092715,-0.054056,-0.003947,-0.132103,0.045016,-0.064104,0.123411,-0.016772,0.173727,0.036810,0.040068,-0.103851,0.017420,0.025760,-0.002872,0.309729,0.103496,-0.028214,-0.113773,0.837293
686,-0.046740,-0.005160,0.004509,0.009074,-0.052309,0.034878,0.007860,0.029011,0.053599,0.022859,-0.020491,0.051863,-0.005579,0.023049,0.044914,0.032338,0.069083,-0.062165,-0.036861,0.183034,-0.021436,-0.188804,-0.057584,-0.118622,-0.017486,-0.048815,-0.071475,0.071645,-0.127403,-0.062619,0.143767,-0.034964,0.007438,-0.009799,0.125070,-0.013427,0.086740,0.040147,0.291467,-0.134619,-0.024316,-0.075339,0.068095,0.060333,0.044996,0.131860,0.052259,-0.163571,-0.227376,0.766425
9387,0.041514,0.033499,-0.026545,0.015778,-0.024066,-0.036295,-0.042413,-0.045067,-0.153828,0.003172,0.017100,0.003214,-0.009491,-0.038405,0.028457,0.039554,0.008181,0.059341,0.082326,0.005215,-0.028162,0.175660,0.093142,0.054407,0.004966,0.013056,-0.000745,-0.005383,0.001355,-0.158061,0.015402,0.126198,0.057162,-0.042086,0.008642,-0.053415,-0.265041,-0.081316,0.023047,-0.040197,-0.123669,0.040438,-0.038981,0.292792,0.283400,0.151184,0.184746,-0.272041,-0.247238,0.635550
1669,-0.092973,-0.033298,0.045484,-0.045433,-0.036293,0.076580,0.008159,-0.018780,-0.002940,-0.010674,-0.046990,0.107470,0.027304,-0.010699,0.007838,-0.043494,0.022681,-0.062539,-0.040607,0.067058,0.006539,-0.067467,0.103757,0.022281,-0.066962,0.024800,-0.057675,-0.001429,0.047671,-0.069817,0.083740,0.152328,0.034951,-0.098776,-0.051409,-0.050549,-0.011196,0.131110,0.176481,0.069755,0.023611,0.124834,0.252243,0.082150,0.117263,0.223382,0.033147,-0.117719,-0.324819,0.741261
11975,-0.019586,0.004763,0.064787,0.003774,-0.050802,-0.059993,-0.050030,-0.009934,0.078106,0.086637,-0.122745,-0.027729,-0.000043,-0.056684,0.022735,0.093244,0.017757,-0.077731,-0.105767,0.145627,-0.021687,-0.271670,0.008318,0.074565,0.102207,-0.059712,0.034724,0.028556,0.008336,-0.056910,-0.041474,0.095901,-0.051022,-0.027942,0.103598,-0.006526,-0.122179,0.062273,-0.040706,-0.172251,-0.019086,-0.017472,0.377545,-0.090565,-0.012487,-0.187108,0.199282,-0.287389,-0.301741,0.575846
9281,0.053926,0.088256,0.024265,-0.019568,0.023882,-0.064531,0.043228,-0.018465,-0.044717,0.007072,0.020827,0.064153,0.037687,0.013075,-0.095477,0.010858,-0.093964,-0.026931,-0.016168,0.058468,-0.124406,-0.043372,0.080865,0.086347,0.022716,-0.071372,-0.042577,-0.077261,0.010172,0.023608,0.021880,0.058431,-0.025094,0.035039,0.131953,-0.048989,-0.082956,0.090011,0.066734,0.032386,-0.090454,0.151834,0.206328,-0.272307,0.186977,-0.053118,-0.051531,-0.343835,-0.427637,0.608099
37165,-0.028241,-0.106421,-0.051638,0.050934,0.098098,0.009195,-0.077449,-0.029117,-0.007475,0.052944,-0.089217,0.093636,-0.004186,-0.005366,-0.051432,0.023414,0.024033,-0.023533,0.031467,-0.010495,0.011015,-0.167974,-0.010969,0.035464,0.041782,-0.090596,0.047800,-0.003354,-0.050766,-0.112083,0.029460,-0.010673,0.019517,0.014625,0.103475,-0.167667,0.043532,-0.044592,0.181114,0.010029,0.015860,-0.155452,0.026488,-0.059329,-0.147461,-0.003890,-0.075407,-0.055099,0.093629,0.859553
11831,-0.060184,-0.002353,0.036313,-0.037702,-0.088646,-0.082969,-0.104223,0.002297,0.042635,0.097524,-0.055504,-0.029555,0.026957,0.006382,0.002084,0.020037,0.051777,-0.094890,-0.005445,0.148661,-0.037856,-0.174019,-0.017308,0.076903,0.067955,-0.041292,0.036602,0.100809,-0.006451,-0.200575,-0.006705,0.043213,-0.129964,-0.050427,0.123077,-0.002598,-0.081355,0.043062,-0.003896,-0.182381,-0.077741,0.062714,0.278068,-0.114512,-0.005879,-0.163129,0.122868,-0.314198,-0.305874,0.639563
714,-0.076683,-0.021492,0.026178,0.021458,0.004835,0.054357,-0.023855,-0.020237,-0.106141,-0.043353,-0.004178,0.070159,0.024553,-0.022379,0.023708,0.025588,0.144897,-0.110278,0.027884,-0.093514,0.059332,-0.057716,0.226837,0.042098,-0.006414,-0.041721,-0.036278,0.039926,0.036738,-0.067289,-0.114406,-0.007748,0.156526,-0.257524,-0.091633,-0.092838,-0.103696,0.000275,0.043184,-0.076229,-0.008873,0.022604,0.161059,0.196511,0.041002,0.169715,0.280734,-0.190771,-0.222587,0.674560
10674,0.018629,0.029968,-0.026263,0.005301,0.030643,-0.052785,-0.012542,-0.007850,-0.028868,-0.028664,-0.040456,0.030732,-0.069960,-0.016855,-0.014417,-0.130121,0.076120,-0.037390,-0.012261,0.161173,0.101218,-0.060512,0.024414,0.032063,0.006522,-0.072323,0.057666,0.217594,0.212811,0.013205,0.050012,0.052228,-0.103449,-0.217485,-0.091371,-0.055748,-0.079449,-0.185067,-0.029483,-0.038573,-0.100872,-0.143922,-0.167415,-0.374694,-0.004721,0.170411,0.295092,-0.089204,0.108216,0.603782
544,-0.105011,0.001608,-0.009214,-0.087675,-0.099601,-0.033420,-0.019148,-0.066479,-0.001012,-0.021068,0.090285,0.025980,-0.028039,-0.005789,0.048511,0.000757,0.015313,0.004479,0.051949,0.020440,-0.062745,-0.083082,0.054765,-0.086865,-0.021526,0.012084,0.019966,-0.078200,-0.049860,-0.081551,-0.116321,0.015537,0.006683,0.010705,0.057968,-0.090331,0.115961,0.061338,0.043496,0.184154,0.057759,-0.213029,0.100269,-0.008400,-0.235218,0.031129,0.051265,-0.200980,-0.250002,0.782808
9443,0.054536,0.092731,0.003217,0.032799,-0.053230,-0.128007,-0.057121,-0.026739,-0.010069,0.050914,-0.029968,0.066674,0.024587,0.035119,-0.129183,0.005223,-0.080055,-0.046533,0.046437,0.029939,-0.146846,-0.053633,0.021103,0.165410,0.005874,-0.084452,-0.015315,-0.048849,-0.040180,-0.082449,-0.008626,-0.068231,-0.027528,-0.048715,0.172969,-0.034661,-0.095313,0.052695,0.018532,0.013059,-0.073347,0.227125,0.183220,-0.364228,0.208819,-0.072244,-0.099869,-0.318860,-0.393068,0.515709
857,-0.039867,-0.150524,-0.030116,0.062550,-0.028405,-0.074836,0.060484,0.018988,-0.021238,0.180783,0.050581,0.043642,-0.000726,0.019914,0.017855,-0.102062,-0.042150,-0.040954,0.101877,0.035146,0.098438,-0.028237,0.034207,0.053865,-0.096497,0.095362,0.007538,0.037251,0.018847,-0.125062,-0.008198,0.013085,-0.194802,-0.060001,-0.013290,0.024371,0.034053,-0.028328,0.058440,0.098431,-0.009025,-0.010462,0.317138,0.040606,-0.012040,0.136928,-0.196362,0.044922,-0.050680,0.790081
10437,-0.081618,-0.035532,0.022163,0.087036,0.044421,-0.048648,-0.041019,0.055491,0.055345,0.038038,-0.040189,0.025138,-0.109319,0.058799,-0.016119,-0.101549,0.105419,-0.038131,-0.045472,0.107656,0.106162,0.045669,0.103332,0.021904,0.041108,-0.125978,-0.053119,0.127023,0.216107,-0.030809,0.082300,-0.144689,-0.056737,-0.072611,0.005830,0.077185,-0.289166,-0.082568,-0.078470,0.018031,-0.030955,-0.117825,-0.197689,-0.268267,-0.029887,0.129920,0.281968,-0.276021,-0.170156,0.582965
87,-0.017920,-0.043670,-0.063755,-0.016545,-0.000006,0.168481,-0.033172,0.033085,-0.014618,0.078003,-0.086689,0.040393,0.004237,0.002920,-0.099277,-0.068414,0.097451,-0.021488,0.030863,-0.073126,-0.028249,0.047313,0.126285,0.026872,0.150183,-0.011320,-0.031018,0.020462,0.082639,-0.095375,-0.053986,0.095375,0.061045,0.062431,-0.018827,-0.051647,-0.047121,0.021026,0.108736,0.115508,0.050876,0.073171,-0.004215,0.074120,0.049208,0.292848,0.111447,-0.135295,-0.127494,0.811043
117,0.024939,-0.010317,-0.040493,-0.036013,0.034365,0.044432,-0.005851,-0.083000,-0.052261,-0.044410,0.024640,0.085452,-0.000537,-0.023671,-0.052924,-0.017447,-0.082573,0.011881,-0.000579,0.075721,-0.029876,0.051582,0.046925,0.024505,0.037442,-0.044600,-0.013983,0.015595,0.062818,-0.080199,0.004006,0.189470,-0.017775,-0.008776,-0.071862,-0.129836,-0.059157,0.057969,0.018897,0.149040,0.001719,0.177017,0.189108,0.088742,0.146186,0.040394,-0.070755,-0.265644,-0.297030,0.766280
881,-0.022103,-0.015708,-0.017722,0.036875,0.008531,0.008203,0.016658,-0.101916,-0.000875,-0.023550,-0.027276,0.012207,-0.075250,-0.018378,-0.005417,0.017924,0.014423,-0.053414,-0.070939,0.132238,-0.053302,-0.116910,0.028520,0.002778,0.064704,-0.001996,-0.050573,0.043876,0.048079,-0.070852,0.085202,0.144007,-0.030120,0.039960,0.041715,-0.109492,-0.048306,0.104564,0.069729,0.113371,0.035082,0.020290,0.396641,-0.057135,-0.028770,-0.021574,0.068605,-0.194840,-0.282072,0.747731
8916,-0.058732,0.001060,0.041604,-0.003431,0.027573,-0.061080,-0.034878,0.040251,-0.036154,-0.025027,0.008226,0.013824,-0.015964,0.015559,0.005341,-0.130909,0.089106,-0.037228,0.012826,0.073090,-0.032333,-0.038106,0.049901,-0.020340,0.037852,-0.110363,0.122620,0.138066,0.076462,-0.083601,0.013093,-0.048109,-0.109383,-0.207999,-0.012905,-0.076504,-0.068817,-0.118252,0.000074,-0.059903,-0.123900,-0.118443,-0.081299,-0.096171,-0.046790,0.099469,0.281239,-0.289098,-0.159199,0.745295
9487,-0.053621,-0.012583,0.044899,-0.036945,0.012936,0.030948,-0.002571,0.046441,0.001045,-0.065184,-0.011584,-0.032148,0.040454,-0.078253,0.026495,-0.104750,-0.017628,-0.037853,0.008412,0.020692,-0.096681,0.006998,0.025591,-0.087895,-0.010599,-0.048007,0.037668,0.137356,0.131861,-0.004030,0.021664,-0.041840,-0.222704,-0.221134,-0.061553,-0.087183,0.029372,-0.036096,0.056517,0.082846,-0.060165,-0.198775,-0.062808,-0.216129,-0.119213,0.223814,0.169008,-0.167460,-0.141834,0.739035
10162,-0.032602,-0.048894,0.045185,-0.125251,-0.020394,-0.131378,-0.024746,0.086415,0.034459,0.043364,0.099599,0.027882,0.062638,0.020365,-0.002708,-0.080104,-0.055016,0.100242,-0.081106,0.018455,-0.033269,0.003750,0.071920,0.053502,-0.008371,-0.040116,0.039460,-0.038914,-0.008305,-0.071239,0.004914,-0.079420,-0.015807,-0.106758,0.107928,0.039321,-0.048227,0.295040,0.034470,-0.016409,-0.099414,-0.064992,0.117398,-0.323595,-0.082218,-0.085512,-0.014986,-0.362643,-0.385094,0.583760
9671,0.025285,0.064633,0.071413,-0.030106,-0.025405,0.004251,-0.020013,-0.023270,-0.029547,0.024701,0.064662,0.006985,-0.043829,0.035365,-0.005565,-0.050672,-0.024358,0.003135,-0.019873,-0.022478,-0.144706,0.062868,0.109743,0.029258,0.094480,-0.044273,0.020455,-0.049794,-0.022002,-0.142426,-0.021831,0.017335,0.144651,-0.025127,0.081104,-0.091489,-0.222920,-0.034802,0.066841,0.082441,-0.022668,0.000143,0.095063,-0.026219,0.056308,0.120619,0.211039,-0.318720,-0.354941,0.709034
